рэчкай,1
расказваў,1
дойны,1
прыстаў,1
перамелецца,1
ноч,1
цемру,1
матылі,1
лыткі,1
паненкі,1
мазаў,1
чорнай,1
засеяў,1
костка,1
бедненькае,1
манілася,1
зайздрасць,1
памажы,1
парабілася,1
якіх,1
прыйду,1
шась,1
песню,1
імшу,1
добрую,1
паўліна,1
соваешся,1
канешне,1
гадам,1
шафран,1
запаведзямі,1
завязеш,1
вучаць,1
смяшы,1
спяшыць,1
святога,1
разбіраеш,1
устаў,1
е,1
напяяліся,1
паехалі,1
панчохаў,1
ачарніў,1
падзенецца,1
неўмагату,1
абыграла,1
хутка,1
пазычу,1
набрацца,1
здаровы,1
пехатой,1
бокам,1
скажы,1
хата,1
рухацца,1
прытыкаў,1
ляж,1
свінням,1
парожняе,1
прапіў,1
быкоўскаму,1
жанкамі,1
куфра,1
пачакай,1
нічому,1
мной,1
выбраўшы,1
пажаніціся,1
за-мужству,1
хватай,1
трудна-то,1
кропель,1
наважу,1
мудрых,1
падлізвайся,1
падмацавацца,1
адчапіся,1
бядуй,1
гэнае,1
пагарэлец,1
насенне,1
прыязджае,1
нішто,1
занеслі,1
выслухаўшы,1
здыхляціну,1
убіўся,1
кветачка,1
пятровая,1
састарышся,1
праўда-то,1
кіслай,1
вый-шла,1
свету,1
дрэнная,1
слуху,1
прыеду,1
раней,1
пытаўся,1
заказаў,1
аўса,1
адпусціцца,1
франтам,1
прыцісне,1
пазатыкай,1
пасудак,1
прыстаць,1
падкруці,1
сыпнуць,1
пагавару,1
немаведама,1
дрэнь,1
юся,1
салапяка,1
усялякія,1
злосці,1
паставяць,1
бізун,1
дзень,1
прысесці,1
недавярка,1
стоўк,1
ваколіцу,1
слізчэй,1
закрыта,1
можам,1
пакраў,1
грамафон,1
гудзець,1
часу,1
уночы,1
ведаў,1
запытайцеся,1
апошняе,1
цалаваўся,1
свінапасе,1
адазвалася,1
поўзалі,1
кожную,1
адбярыце,1
надумаешся,1
хадыром,1
адпраўляць,1
нёс,1
моладдзю,1
ясцё,1
трыццаць,1
усярэдзіне,1
трымайся,1
ахвоту,1
імшы,1
наеўся,1
большых,1
пільнавала,1
перастануць,1
купляць,1
мурог,1
дварэ,1
кепская,1
свацця,1
зосяй,1
праўды,1
абяцаўся,1
чыстая,1
гора,1
завялі,1
дзявочага,1
думаць,1
злавіла,1
сукенку,1
вучыўся,1
мусіў,1
панясе,1
па-глядзім,1
напіўся,1
хамуйлу,1
багатых,1
кнот,1
задам,1
паставіў,1
біцца,1
вірутнік,1
пазволіць,1
ненагляднага,1
казінец,1
пастараецеся,1
свінні,1
нейкія,1
даваць,1
авечак,1
вінцусь,1
вылецела,1
грэшную,1
неспакойства,1
фанабэрыя,1
уцякаць,1
маняцца,1
падумала,1
сунься,1
пайграеш,1
раптам,1
умею,1
пасадзім,1
міску,1
васпан,1
прыходзіць,1
часінкі,1
кавалеры,1
кшталтам,1
куфар,1
таты,1
даб,1
скнэра,1
атрымлівае,1
бядуйце,1
трасуцца,1
паедзе,1
